"coverage_id","coverage_is_active","coverage_payment_is_current","coverage_agent","coverage_status","coverage_created_date","coverage_cancelled_date","coverage_annual_premium","coverage_deductible","coverage_estimated_car_value","coverage_lifetime","coverage_accident_probability","coverage_risk_score","product_id","car_id","customer_id","wdf__region_id"
f94b98d154d4d48abbe46855495a1d78,N,Y,Claire Arcouet,CONFIRMED,2021-02-18,2021-11-26,1190.00,,,281.00,,65.00,"2e0af2357d0f45257df24720321af971","8efddaa933725cabd30c3518f9adfedd",f94b98d154d4d48abbe46855495a1d78,AG
f95dfc7a8dc6b54444996e31ff2f38ef,N,N,Dorothée Daigle,CONFIRMED,2021-01-07,2021-03-13,1190.00,,,65.00,,65.00,"70de10d128c67576a6624d80d0ef7d58","3010d2406946239a832efa262413aa4b",f95dfc7a8dc6b54444996e31ff2f38ef,AG
fa3c79a01042b91b69c171ef32cceb5c,N,Y,Claire Arcouet,CONFIRMED,2021-06-30,2021-11-05,1190.00,,,128.00,,65.00,"2e0af2357d0f45257df24720321af971",c1eec60e5b3ac95a63602577e4af543f,fa3c79a01042b91b69c171ef32cceb5c,ZH
fc2a77834e58ebf6a7d77d973b9c7c22,N,N,Pavo Petković,CONFIRMED,2021-01-28,2021-10-27,1190.00,,,272.00,,65.00,"2e0af2357d0f45257df24720321af971",f7f13b978b76bdcbccb5f60f81228226,fc2a77834e58ebf6a7d77d973b9c7c22,ZH
fc5ccd3a0add25842ee61c6ffebab15c,N,N,Anke Fink,CONFIRMED,2021-01-09,2021-12-09,1190.00,,,334.00,,65.00,"70de10d128c67576a6624d80d0ef7d58",d99534015fe8c2ed67cf1d050a935a94,fc5ccd3a0add25842ee61c6ffebab15c,ZH
fe2fe077b2f4a1b914ee87edf1607a7c,N,N,Pavo Petković,CONFIRMED,2021-09-27,2021-12-30,1190.00,,,94.00,,65.00,"70de10d128c67576a6624d80d0ef7d58",e871534d7d8cb0c346c91b2c35e108f3,fe2fe077b2f4a1b914ee87edf1607a7c,TI
fed8d1d8e10e86fc78d983b982cff7c6,N,N,Maslin Couet,CONFIRMED,2021-04-02,2021-11-04,1430.00,150.00,,216.00,,65.00,"67ab44583a0d64daaf2764970a33141c","5957dcdbeb55ad4495c2cec0ad55fb82",fed8d1d8e10e86fc78d983b982cff7c6,VD
fef02d87651a16e17b5fee72270ac050,N,N,Eleanor Couture,CONFIRMED,2021-03-19,2021-07-15,1190.00,,,118.00,,65.00,"70de10d128c67576a6624d80d0ef7d58","9968a2478d00436d239fba5b22676b54",fef02d87651a16e17b5fee72270ac050,TI
ff2cb417320232a97866cfd03f6fce31,N,N,Alita Beaulieu,CONFIRMED,2021-02-12,2021-11-27,1160.00,,,288.00,,65.00,ffd553b97e978c87a950f5f27d3d8871,"068a414d6a14720a1ff6759963de6072",ff2cb417320232a97866cfd03f6fce31,ZH
"00878e1784c8afd947e3306c248c6b7d",N,Y,Claire Arcouet,CONFIRMED,2021-02-05,2021-05-09,1190.00,,,93.00,,65.00,"70de10d128c67576a6624d80d0ef7d58","8e70e5d5164ecf404f26629ac971ab47","00878e1784c8afd947e3306c248c6b7d",ZH
"0182d00f7317f6974f56e7b2d0839512",N,Y,Telford Hébert,CONFIRMED,2021-03-25,2021-10-21,1080.00,,,210.00,,65.00,"81cc4983c32386267d93611653c7cf8e","7da28a7bb20e7572a3ed3adb4ce013d8","0182d00f7317f6974f56e7b2d0839512",TG
"01927c4b981a01cf61fa4d5073390f88",N,N,Dorothée Daigle,CONFIRMED,2021-08-11,2021-11-04,1190.00,,,85.00,,65.00,"2e0af2357d0f45257df24720321af971","3f3968af022791d08af6fa0000f03e96","01927c4b981a01cf61fa4d5073390f88",ZH
"02fc7a3c258854549577e0a24fa18278",N,Y,Maslin Couet,CONFIRMED,2021-03-12,2021-08-12,1190.00,,,153.00,,65.00,"2e0af2357d0f45257df24720321af971","8022bad1f92134e9108b7152ef4177a5","02fc7a3c258854549577e0a24fa18278",AG
"052f5057c0db4adf69116ec1040cc3c6",N,N,Kateřina Dvořáčková,CONFIRMED,2021-01-09,2021-02-17,1160.00,,,39.00,,65.00,ffd553b97e978c87a950f5f27d3d8871,c1d22b9d4a35787bc7b2fe5c4559ff73,"052f5057c0db4adf69116ec1040cc3c6",ZH
"0530788bc7affc16f21e6eb79422f3b6",N,N,Harcourt Sevier,CONFIRMED,2021-01-24,2021-08-18,1160.00,,,206.00,,65.00,ffd553b97e978c87a950f5f27d3d8871,bd6c93a2075e6eeb219bea1377ee978b,"0530788bc7affc16f21e6eb79422f3b6",ZH
"055792e52749cf14f5240b6a5fdca21e",N,Y,Adrienne Barrière,CONFIRMED,2021-02-07,2021-05-02,1190.00,,,84.00,,65.00,"70de10d128c67576a6624d80d0ef7d58","30e3817122cfb96355023eaedffb523a","055792e52749cf14f5240b6a5fdca21e",BE
"057047e1c8a60ef00cd293cda6727389",N,N,Hortense Archambault,CONFIRMED,2021-01-19,2021-11-17,1290.00,300.00,,302.00,,65.00,b54a2af172c378bbbb4c223e6970df33,"5e760893ec2fbd5d39deaae2c4a2a786","057047e1c8a60ef00cd293cda6727389",LU
"05e8d004abbcd9010b18cd9b664e0e48",N,Y,Harcourt Sevier,CONFIRMED,2021-02-09,2021-04-25,1050.00,,,75.00,,65.00,be7050b2a5a7f9b14b3956aa49ff587d,"70b51726067d160f54355986043e944a","05e8d004abbcd9010b18cd9b664e0e48",VD
"0675015af547e4e00fa7070e6559c7f7",N,Y,Alita Beaulieu,CONFIRMED,2021-01-20,2021-08-01,1190.00,,,193.00,,65.00,"2e0af2357d0f45257df24720321af971","71c8aa21779382426c91f1b36681fdf0","0675015af547e4e00fa7070e6559c7f7",BE
"06da8f1aca4ae9c4834f821d15e30719",N,N,Dorothée Daigle,CONFIRMED,2021-02-04,2021-09-01,1190.00,,,209.00,,65.00,"70de10d128c67576a6624d80d0ef7d58","58343a1744ee1275cca391e4363c38dd","06da8f1aca4ae9c4834f821d15e30719",BE
"06f7a8da9d46150e4e0974f6439279c4",N,Y,Alita Beaulieu,CONFIRMED,2021-01-10,2021-11-03,1190.00,,,297.00,,65.00,"2e0af2357d0f45257df24720321af971",e9b9bc85b55add3654cc08f08c52cc19,"06f7a8da9d46150e4e0974f6439279c4",ZH
"0881d791934f3e1d38a18a2a1914ed03",N,Y,Claire Arcouet,CONFIRMED,2021-05-14,2021-09-18,1420.00,300.00,,127.00,,65.00,"4fad66e5c832dee400e0c3acb00f08b1","26d64577051b6d8cafe7971640f101c7","0881d791934f3e1d38a18a2a1914ed03",VD
"08d012acd4d8f3d1a45a0b7d6b217e40",N,Y,Anke Fink,CONFIRMED,2021-04-01,2021-12-22,1160.00,,,265.00,,65.00,ffd553b97e978c87a950f5f27d3d8871,ca68598c310fc3a42de9d0b620d97608,"08d012acd4d8f3d1a45a0b7d6b217e40",SG
"08e279598f36a27a6a09f39d487ba2f6",N,Y,Hortense Archambault,CONFIRMED,2021-04-16,2021-10-20,1160.00,,,187.00,,65.00,ffd553b97e978c87a950f5f27d3d8871,da64bcabb1abdf9c0142e40952b3357f,"08e279598f36a27a6a09f39d487ba2f6",UR
"08f096c731c85f0a4a01cedf0e8a5d58",N,N,Sebastian Baer,CONFIRMED,2021-05-26,2021-10-03,1080.00,,,130.00,,65.00,ae24857e49b395232a759605d1afe8a9,b8379b79693578aefecf8cb6480893a1,"08f096c731c85f0a4a01cedf0e8a5d58",BS
"093406827d5f746d1450c1f218b9df01",N,N,Eleanor Couture,CONFIRMED,2021-01-23,2021-12-26,1160.00,,,337.00,,65.00,ffd553b97e978c87a950f5f27d3d8871,"3fe2a9e8cbed0e21628cf0db7968cb1a","093406827d5f746d1450c1f218b9df01",LU
"09d7fba80438f1687e0a56fc526a360c",N,Y,Christine Aubin,CONFIRMED,2021-03-06,2021-12-09,1190.00,,,278.00,,65.00,d002971a9349867688add0311a7009b2,"1b83453730afc1456d259b29e4bd5fe6","09d7fba80438f1687e0a56fc526a360c",ZH
"0a8e82200f2e908c1688d914ef1e1d3e",N,Y,Claire Arcouet,CONFIRMED,2021-01-17,2021-07-02,1420.00,300.00,,166.00,,65.00,"4fad66e5c832dee400e0c3acb00f08b1","93a6aff0b68f6d19d917e82ce3942e91","0a8e82200f2e908c1688d914ef1e1d3e",TI
"9a4685f4a6be33805a30d2457b3a26c3",N,Y,Hortense Archambault,CONFIRMED,2021-02-07,2021-10-14,1160.00,,,249.00,,65.00,ffd553b97e978c87a950f5f27d3d8871,"0bb7821f5b5028475731a557560d026e","9a4685f4a6be33805a30d2457b3a26c3",ZH
e9fb0802ba47b11da0e0db357781e900,N,N,Jay Dagenais,CONFIRMED,2021-04-15,2021-05-30,1190.00,,,45.00,,65.00,"70de10d128c67576a6624d80d0ef7d58",a8cf2566c15a320f35eb1d8ad15d8b4e,e9fb0802ba47b11da0e0db357781e900,AG
"08ef7f64953262655044e2133ea1160f",N,N,Hortense Archambault,CONFIRMED,2021-01-03,2021-12-15,1190.00,,,346.00,,65.00,"70de10d128c67576a6624d80d0ef7d58",ea4b6bc2ce2d85ee50edf121749e52cf,"08ef7f64953262655044e2133ea1160f",NW
"189dfef95f8058650a4784decce734eb",N,N,Eleanor Couture,CONFIRMED,2021-08-22,2021-12-12,1160.00,,,112.00,,65.00,ffd553b97e978c87a950f5f27d3d8871,"74511662c5ac3a898f406064551b7292","189dfef95f8058650a4784decce734eb",LU
"245f575e4134b84e2ab21ec730714c9e",N,Y,Odo Adler,CONFIRMED,2021-03-17,2021-08-14,1160.00,,,150.00,,65.00,ffd553b97e978c87a950f5f27d3d8871,"2f313065b0e14ed0bea8f58fab87b546","245f575e4134b84e2ab21ec730714c9e",BE
"9542fc87565470c907fb558d4182aac8",N,Y,Lotye Gaillard,CONFIRMED,2021-01-22,2021-09-30,1190.00,,,251.00,,65.00,"70de10d128c67576a6624d80d0ef7d58","94951058bce77ff0d22ef4e9217057a8","9542fc87565470c907fb558d4182aac8",OW
"96878531df8263ae50dceeb25bc9bcf2",N,Y,Christine Aubin,CONFIRMED,2021-01-08,2021-11-12,1190.00,,,308.00,,65.00,"2e0af2357d0f45257df24720321af971",ce886b4db54cb428e371bcd94833aaa3,"96878531df8263ae50dceeb25bc9bcf2",BE
"35961a0f7a8c47f643fe8ec871654875",N,Y,Eleanor Couture,CONFIRMED,2021-02-19,2021-07-23,1190.00,,,154.00,,65.00,"2e0af2357d0f45257df24720321af971","30b3a17390616bf78df2d7f3aa157327","35961a0f7a8c47f643fe8ec871654875",AG
"392ee05b1470701d5f072cb545052cea",N,Y,Eleanor Couture,CONFIRMED,2021-04-24,2021-07-09,1190.00,,,76.00,,65.00,"2e0af2357d0f45257df24720321af971","6263a55927475b84f0bd1d7dded92892","392ee05b1470701d5f072cb545052cea",ZH
"9b0e956553904f9043a3edb9449b2e93",N,Y,Michele Panicucci,CONFIRMED,2021-01-09,2021-12-29,1190.00,,,354.00,,65.00,"70de10d128c67576a6624d80d0ef7d58","36f851aff496b6b4a2de812dd8c3d7c8","9b0e956553904f9043a3edb9449b2e93",TI
"68b862700bf4a7ee4960e009596b81bb",N,Y,Christine Aubin,CONFIRMED,2021-03-07,2021-08-07,1190.00,,,153.00,,65.00,"2e0af2357d0f45257df24720321af971","752c845df0151bad16856e578e3f16db","68b862700bf4a7ee4960e009596b81bb",VD
"9d283e899e736f4da2ff35477a1e99a7",N,Y,Pavo Petković,CONFIRMED,2021-04-25,2021-12-12,1420.00,300.00,,231.00,,65.00,"4fad66e5c832dee400e0c3acb00f08b1",c6103d0bc431eb8fc6aac9b6799d26d5,"9d283e899e736f4da2ff35477a1e99a7",GL
"6b5fc3ede2d22f7ebbb0feb804dc6c62",N,N,Dorothée Daigle,CONFIRMED,2021-05-06,2021-11-07,1190.00,,,185.00,,65.00,"70de10d128c67576a6624d80d0ef7d58","2703f7f0b568a9b4be24e01c531b3363","6b5fc3ede2d22f7ebbb0feb804dc6c62",TI
"4d5c68f6ba71953825849b802cc65a51",N,N,Maslin Couet,CONFIRMED,2021-01-30,2021-03-25,1080.00,,,54.00,,65.00,"81cc4983c32386267d93611653c7cf8e",f8f49e576bf7bc1a52741c69e76e1775,"4d5c68f6ba71953825849b802cc65a51",GE
"9fc6155df8bf5966700ab860fcd39bf8",N,Y,Lotye Gaillard,CONFIRMED,2021-01-10,2021-08-14,1190.00,,,216.00,,65.00,"70de10d128c67576a6624d80d0ef7d58",f50bb088e1f632c1ac32302dc622a6d2,"9fc6155df8bf5966700ab860fcd39bf8",ZH
"4da1af52a716d9e34d8e955110e25d1f",N,N,Christine Aubin,CONFIRMED,2021-05-16,2021-10-31,1190.00,,,168.00,,65.00,"70de10d128c67576a6624d80d0ef7d58","0e360a2ac2c693dcdb6b7cd3d0626c5e","4da1af52a716d9e34d8e955110e25d1f",AG
"6e4165ce4073a051d4cf6ff0d7fb7dba",N,N,Alita Beaulieu,CONFIRMED,2021-01-22,2021-11-24,840.00,,,306.00,,65.00,"79e040034c28bcfb52bd98abd08e3605","771781f2521355871bf30b4a6befe833","6e4165ce4073a051d4cf6ff0d7fb7dba",GE
"4e991e286eafe38daafc16ea1b3badd7",N,Y,Pavo Petković,CONFIRMED,2021-01-24,2021-03-18,1080.00,,,53.00,,65.00,"81cc4983c32386267d93611653c7cf8e","9237793b85dd2bb00d2c2bebd3c04327","4e991e286eafe38daafc16ea1b3badd7",ZH
"4ea380228ab6936fdc97f7104e87d73c",N,N,Sebastian Baer,CONFIRMED,2021-03-03,2021-07-03,1190.00,,,122.00,,65.00,"2e0af2357d0f45257df24720321af971","5bb285b8ac31a2edeba5dabd8ca020f0","4ea380228ab6936fdc97f7104e87d73c",BE
a15bb7c11ff5d338686aac0491e1d017,N,Y,Claire Arcouet,CONFIRMED,2021-04-16,2021-12-30,1190.00,,,258.00,,65.00,"70de10d128c67576a6624d80d0ef7d58","13948e747bdf31aa046fb53f0822b15b",a15bb7c11ff5d338686aac0491e1d017,TI
"711dd768464789ad0372dbdc099f341f",N,Y,Harcourt Sevier,CONFIRMED,2021-02-04,2021-06-14,1190.00,,,130.00,,65.00,"70de10d128c67576a6624d80d0ef7d58","49ae10367582e2b402c05f9fabefdff1","711dd768464789ad0372dbdc099f341f",ZH
"4f6a96afabc0369c74f74a0f78a94d4d",N,N,Paul Cantin,CONFIRMED,2021-04-30,2021-09-16,1190.00,,,139.00,,65.00,"2e0af2357d0f45257df24720321af971","9ed4b91b0b73b78dcc48cc46f5541882","4f6a96afabc0369c74f74a0f78a94d4d",BE
"4f802059193d9dfc0b5ef345c170affa",N,Y,Michele Panicucci,CONFIRMED,2021-01-22,2021-09-22,1190.00,,,243.00,,65.00,"2e0af2357d0f45257df24720321af971",d171384f6b0904b84a17aca20ec6680b,"4f802059193d9dfc0b5ef345c170affa",LU
"4fc6127941eb6bff636dde61adf4aa8b",N,N,Kateřina Dvořáčková,CONFIRMED,2021-07-07,2021-09-09,1420.00,300.00,,64.00,,65.00,"4fad66e5c832dee400e0c3acb00f08b1","45546ae50fe0a2ad332db97cd4510d70","4fc6127941eb6bff636dde61adf4aa8b",BE
"7332ec77366c8c05a580ad36f8075755",N,Y,Pavo Petković,CONFIRMED,2021-01-18,2021-12-26,890.00,,,342.00,,65.00,"76dccc073ca959c7c57dc8f3840079b9","7da28a7bb20e7572a3ed3adb4ce013d8","7332ec77366c8c05a580ad36f8075755",ZH
"4fe4ac69e80d51c9791276e7dde83808",N,Y,Dorothée Daigle,REJECTED,2021-01-23,2021-04-28,1260.00,450.00,,95.00,,65.00,"7d7647543c2decda5d4ff932474d7b70","1a8b5495976854287b0338060ae49817","4fe4ac69e80d51c9791276e7dde83808",SG
a36b04a54a1f7217e705651d524b248a,N,N,Michele Panicucci,CONFIRMED,2021-07-31,2021-12-18,1080.00,,,140.00,,65.00,"81cc4983c32386267d93611653c7cf8e",d43a995863a047ce3c64fa80e0d84034,a36b04a54a1f7217e705651d524b248a,ZH
"507da5a3f85cc42a4fce4a52b0eb0cf2",N,N,Christine Totter,CONFIRMED,2021-01-22,2021-05-21,1080.00,,,119.00,,65.00,ae24857e49b395232a759605d1afe8a9,"4275bb79bf79a1915dc0970e7252d1b1","507da5a3f85cc42a4fce4a52b0eb0cf2",SG
a3e97999a2ec4ccb9f08d34f62cf07b0,N,Y,Maslin Couet,CONFIRMED,2021-03-12,2021-09-24,1050.00,,,196.00,,65.00,a78254b31f60ba7d81e84e47d1f64932,b573e2f32032ee5e66cbea96b3be44c5,a3e97999a2ec4ccb9f08d34f62cf07b0,ZH
"50ba497986c4a516e1d3faebfeb15f58",N,N,Adrienne Barrière,CONFIRMED,2021-01-28,2021-03-17,1160.00,,,48.00,,65.00,ffd553b97e978c87a950f5f27d3d8871,e0f01672bf5f8b155056ca969260ae3a,"50ba497986c4a516e1d3faebfeb15f58",ZH
"50bcfbcba92afaad5962ec9919af2233",N,N,Hortense Archambault,CONFIRMED,2021-02-03,2021-10-14,1190.00,,,253.00,,65.00,"2e0af2357d0f45257df24720321af971","80d619a6e804bab2f49ddfc964a24d8e","50bcfbcba92afaad5962ec9919af2233",TG
a480fa183fc3047bece9de7d8d747687,N,Y,Hortense Archambault,CONFIRMED,2021-04-29,2021-12-30,1190.00,,,245.00,,65.00,"2e0af2357d0f45257df24720321af971",af67c36d4c274e1d9da0e5d27c6ee7ab,a480fa183fc3047bece9de7d8d747687,BL
a50f663500b7795477277925ff1ed78b,N,Y,Lotye Gaillard,CONFIRMED,2021-02-01,2021-11-07,1080.00,,,279.00,,65.00,"81cc4983c32386267d93611653c7cf8e","3edebef4350d55aa6d107003fd4244b8",a50f663500b7795477277925ff1ed78b,ZH
"517cffd3d96338de0c07a1bab0d6defb",N,N,Adrienne Barrière,CONFIRMED,2021-03-31,2021-10-16,1160.00,,,199.00,,65.00,ffd553b97e978c87a950f5f27d3d8871,"7c16fbb519b69d78ffe9b96ffde83356","517cffd3d96338de0c07a1bab0d6defb",VD
a6607ffde808d7f63a99dd835115b829,N,Y,Harcourt Sevier,CONFIRMED,2021-01-31,2021-06-10,1190.00,,,130.00,,65.00,"70de10d128c67576a6624d80d0ef7d58","4b04586f19cb6fdd0185804501686460",a6607ffde808d7f63a99dd835115b829,ZH
a740f99f3154a517fcd787ec5fe07195,N,N,Sebastian Baer,CONFIRMED,2021-01-17,2021-07-29,1050.00,,,193.00,,65.00,be7050b2a5a7f9b14b3956aa49ff587d,"7d0f92dd22388f7d8eee3dc6c6cda611",a740f99f3154a517fcd787ec5fe07195,AG
"52bbf48d80ec93d6e5a3e781903d1acf",N,Y,Eleanor Couture,CONFIRMED,2021-02-19,2021-12-11,1160.00,,,295.00,,65.00,ffd553b97e978c87a950f5f27d3d8871,"34e411a0773619d69bda597454c484d0","52bbf48d80ec93d6e5a3e781903d1acf",ZG
"5314c4e31f049927b3b44da54a2429b7",N,Y,Eleanor Couture,CONFIRMED,2021-01-17,2021-12-16,1190.00,,,333.00,,65.00,"2e0af2357d0f45257df24720321af971","510b26a8511e552227aee4cfc4336417","5314c4e31f049927b3b44da54a2429b7",TG
"53444861aa241b2908d84cbc31cf2fed",N,N,Anke Fink,CONFIRMED,2021-06-09,2021-12-29,1190.00,,,203.00,,65.00,"70de10d128c67576a6624d80d0ef7d58","613ae9deedb1ac00e275023f18ed0dc1","53444861aa241b2908d84cbc31cf2fed",TI
a8e66f24763946abefc2c9361cc13990,N,Y,Hortense Archambault,CONFIRMED,2021-10-03,2021-10-16,1190.00,,,13.00,,65.00,"70de10d128c67576a6624d80d0ef7d58",f1d964dcac97acf362ce1c6f26c1529b,a8e66f24763946abefc2c9361cc13990,ZH
a9b92bd0eebe5d99c25f896e0f9f882d,N,N,Pavo Petković,CONFIRMED,2021-03-18,2021-11-26,1190.00,,,253.00,,65.00,"2e0af2357d0f45257df24720321af971",ae8df8ba106d8ea26ca1f4212b05b136,a9b92bd0eebe5d99c25f896e0f9f882d,AG
aa1c93739167cdd91c40b99ecd3902a2,N,Y,Christine Totter,CONFIRMED,2021-02-10,2021-09-11,1190.00,,,213.00,,65.00,"2e0af2357d0f45257df24720321af971",a3885cb1cc7dd21dedbc13acae281ef4,aa1c93739167cdd91c40b99ecd3902a2,TI
"55643340e19eb51005275d57ca5fe674",N,Y,Alita Beaulieu,CONFIRMED,2021-02-07,2021-10-07,1190.00,,,242.00,,65.00,"70de10d128c67576a6624d80d0ef7d58",de0fb5f5548d467d6aff606eec50c85b,"55643340e19eb51005275d57ca5fe674",VD
"55992d97d8e4e421a80044d875453405",N,N,Claire Arcouet,CONFIRMED,2021-05-23,2021-12-04,1160.00,,,195.00,,65.00,ffd553b97e978c87a950f5f27d3d8871,"493c9c337ab8487ac3fc9826d0589bab","55992d97d8e4e421a80044d875453405",VD
"55a67b267816c17fb9d03fb81cfa5d18",N,Y,Adrienne Barrière,CONFIRMED,2021-02-14,2021-10-06,1190.00,,,234.00,,65.00,"2e0af2357d0f45257df24720321af971","7c140a747892820b045e0a52c0d55905","55a67b267816c17fb9d03fb81cfa5d18",SG
abb0561416287876f47114a5b177fd8f,N,N,Jay Dagenais,CONFIRMED,2021-01-29,2021-11-07,1190.00,,,282.00,,65.00,"2e0af2357d0f45257df24720321af971","762cc505bd70d5021df612dab2543186",abb0561416287876f47114a5b177fd8f,ZH
"561fe32dd33c6e5d315a187bbf243834",N,N,Jay Dagenais,CONFIRMED,2021-09-05,2021-12-22,1190.00,,,108.00,,65.00,"2e0af2357d0f45257df24720321af971",bf7eb22373c172eafe7463c968ae990b,"561fe32dd33c6e5d315a187bbf243834",TI
"82be205e7ef11fbb369a494a5a9d879e",N,Y,Odo Adler,CONFIRMED,2021-06-23,2021-12-30,1190.00,,,190.00,,65.00,"70de10d128c67576a6624d80d0ef7d58",c766afeeec856eba3538fbf065de4c73,"82be205e7ef11fbb369a494a5a9d879e",SH
acd37af6a13cc7ca288b0f85bc953ac4,N,N,Michele Panicucci,CONFIRMED,2021-04-23,2021-12-02,1160.00,,,223.00,,65.00,ffd553b97e978c87a950f5f27d3d8871,d38f7ee7a0eb19775a26cd4d8f1667bb,acd37af6a13cc7ca288b0f85bc953ac4,ZH
ad1564bcbce1310d3488717a5e31c096,N,Y,Maslin Couet,CONFIRMED,2021-01-29,2021-07-16,1050.00,,,168.00,,65.00,be7050b2a5a7f9b14b3956aa49ff587d,"4ed0eed501e5c9f06b96057f6bbed9d4",ad1564bcbce1310d3488717a5e31c096,TI
ad20604391ae2f37295d74da1be621dd,N,Y,Harcourt Sevier,CONFIRMED,2021-02-13,2021-11-17,1160.00,,,277.00,,65.00,ffd553b97e978c87a950f5f27d3d8871,"422c70fef16c5b3e67e68a8050b273ad",ad20604391ae2f37295d74da1be621dd,TI
ad684d0843246fc26a4f1d9ede731c1b,N,N,Alita Beaulieu,CONFIRMED,2021-02-01,2021-12-29,1050.00,,,331.00,,65.00,be7050b2a5a7f9b14b3956aa49ff587d,a8470a92aaae26fbc7cf1e5f4fa14845,ad684d0843246fc26a4f1d9ede731c1b,AG
"56bb6a915596ea99a3f9ac1672d1d7eb",N,Y,Alita Beaulieu,CONFIRMED,2021-02-21,2021-09-04,1190.00,,,195.00,,65.00,"70de10d128c67576a6624d80d0ef7d58","52f49f0da3f6fe80cb952e7581125fa4","56bb6a915596ea99a3f9ac1672d1d7eb",NE
"56ca8a93cc53b8cd6cc586b126efef3b",N,N,Christine Aubin,CONFIRMED,2021-04-10,2021-12-16,1190.00,,,250.00,,65.00,"70de10d128c67576a6624d80d0ef7d58",e0c842655e9cf77a14eb14ef3ec107cc,"56ca8a93cc53b8cd6cc586b126efef3b",AG
adc183d8517dcfe01edd706176205273,N,Y,Paul Cantin,CONFIRMED,2021-01-17,2021-12-23,1160.00,,,340.00,,65.00,ffd553b97e978c87a950f5f27d3d8871,cc96298ee52f9b77198ce8d3030eef6b,adc183d8517dcfe01edd706176205273,GE
ae4983807efe5baa95ed1f9eb028b7d9,N,Y,Harcourt Sevier,CONFIRMED,2021-04-03,2021-11-04,1190.00,,,215.00,,65.00,"2e0af2357d0f45257df24720321af971","12828806f796c2c2dda17a4b29ffee10",ae4983807efe5baa95ed1f9eb028b7d9,SG
ae5afdd65a0cb9b5c2cbd659036161c0,N,N,Kateřina Dvořáčková,CONFIRMED,2021-03-04,2021-03-25,1190.00,,,21.00,,65.00,"2e0af2357d0f45257df24720321af971","07f988fe80ab2b63a6aa486aaceb52d1",ae5afdd65a0cb9b5c2cbd659036161c0,VD
"576f403ec1bd65d358a87d5ee7970b8c",N,Y,Christine Aubin,CONFIRMED,2021-08-26,2021-12-29,1190.00,,,125.00,,65.00,"70de10d128c67576a6624d80d0ef7d58",a4f520f930b1adc0395a71f53adf198b,"576f403ec1bd65d358a87d5ee7970b8c",ZH
af3d34fd4782c9e2ed6e7fa89fa84e79,N,N,Adrienne Barrière,REJECTED,2021-02-18,2021-07-16,1360.00,600.00,,148.00,,65.00,"43e5ccee65c5744d92a77630558d2f2b","3065d680ad865ca68abd60a74ac5f44b",af3d34fd4782c9e2ed6e7fa89fa84e79,TG
af65a5f51969da428ab04277720d35a5,N,Y,Paul Cantin,CONFIRMED,2021-03-05,2021-10-28,1190.00,,,237.00,,65.00,"2e0af2357d0f45257df24720321af971","7c140a747892820b045e0a52c0d55905",af65a5f51969da428ab04277720d35a5,BE
af7fc52176edcbfe82bb61f450a81514,N,Y,Eleanor Couture,CONFIRMED,2021-07-29,2021-12-15,1080.00,,,139.00,,65.00,e9824eb1039c217e42341f2141c2f2ea,"4b331c49ecc7631122aa68cc1a3c2633",af7fc52176edcbfe82bb61f450a81514,TG
af951cb366852bcba9f9e0ba7e1e63cc,N,N,Sebastian Baer,CONFIRMED,2021-05-30,2021-10-24,1190.00,,,147.00,,65.00,"2e0af2357d0f45257df24720321af971","99da36c190259c1e6925171600658493",af951cb366852bcba9f9e0ba7e1e63cc,GE
afd4987b9831c1c7ed9b4061f7ea4a71,N,N,Eleanor Couture,CONFIRMED,2021-01-15,2021-04-11,1190.00,,,86.00,,65.00,"2e0af2357d0f45257df24720321af971","6f97e5e62d45884c3dd4d393def91cad",afd4987b9831c1c7ed9b4061f7ea4a71,GE
b035b3651730c053e7d367be078121b3,N,N,Maslin Couet,REJECTED,2021-01-02,2021-11-18,1080.00,,,320.00,,65.00,ae24857e49b395232a759605d1afe8a9,"58343a1744ee1275cca391e4363c38dd",b035b3651730c053e7d367be078121b3,SO
b057c6fa7cd44734d1e998dc46a6123a,N,N,Paul Cantin,CONFIRMED,2021-03-01,2021-06-04,1160.00,,,95.00,,65.00,ffd553b97e978c87a950f5f27d3d8871,e9fdea98eff731a05e72ebd6c2001a9d,b057c6fa7cd44734d1e998dc46a6123a,GE
"59890aef77c627c0ad7c942a95bde326",N,N,Hortense Archambault,CONFIRMED,2021-01-12,2021-10-08,1190.00,,,269.00,,65.00,"2e0af2357d0f45257df24720321af971",fd9933b72c437cb1a478402b6c9c2ba5,"59890aef77c627c0ad7c942a95bde326",GE
"59acd2c498c3437938370aa814ea9cce",N,N,Claire Arcouet,CONFIRMED,2021-03-06,2021-06-06,1190.00,,,92.00,,65.00,"70de10d128c67576a6624d80d0ef7d58","777ae808e748321baf08054dcfcf6eae","59acd2c498c3437938370aa814ea9cce",TI
"59ca3104cd3d51568d7d98e466f80ac2",N,N,Anke Fink,CONFIRMED,2021-04-08,2021-10-22,1160.00,,,197.00,,65.00,ffd553b97e978c87a950f5f27d3d8871,"9f7a9929624b0beb9a74be417c807f6e","59ca3104cd3d51568d7d98e466f80ac2",LU
"59d76f8644984a869e170fc1f2bd8e73",N,Y,Christine Totter,CONFIRMED,2021-03-24,2021-12-10,1190.00,,,261.00,,65.00,"70de10d128c67576a6624d80d0ef7d58","33c34f48f19ed6b8a6ca58ced27967ea","59d76f8644984a869e170fc1f2bd8e73",TI
